Albany Ave & 63rd St,878
Archer Park,879
Ashland Ave & 63rd St,880
Ashland Ave & 73rd St,881
Ashland Ave & Belle Plaine Ave,882
Ashland Ave & McDowell Ave,883
Avondale Ave & Addison St,884
Broadway & Argyle St,885
California Ave & 29th St,886
California Ave & North Ave,887
California Ave & Touhy Ave - NW,888
Calumet Ave & 18th St,889
Campbell Ave & 51st St,890
Campbell Ave & Irving Park Rd,891
Canty Elementary School,892
Central Ave & Harrison St,893
Central Ave & Lake St,894
Central Park Ave & 16th St,895
Central Park Ave & Ohio St,896
Central St Metra,897
Chase Ave & Touhy Ave - NW,898
Cicero Ave & Lake St,899
Cicero Ave & North Ave,900
Clark St & Armitage Ave,901
Clark St & Chicago Ave,902
Clark St & Lincoln Ave,903
Clark St & Randolph St,904
Clinton St & Lake St,905
Clinton St & Tilden St,906
Cornell Ave & 87th Pl,907
Damen Ave & 33rd St,908
Desplaines St & Kinzie St,909
Division St & Christiana Ave,910
Dorchester Ave & 63rd St,911
Drake Ave & Leland Ave,912
DuSable Lake Shore Dr & Belmont Ave,913
DuSable Museum,914
East End Ave & 75th St,915
Eckhart Park,916
Eggleston Ave & 114th St,917
Elizabeth St & 59th St,918
Elston Ave & Wabansia Ave,919
Emerald Ave & 43rd St,920
Ewing Ave & 112th St,921
Ewing Ave & Burnham Greenway,922
Fairfield Ave & 44th St,923
Francisco Ave & 47th St,924
Franklin St & Chicago Ave,925
Green St & Washington Blvd,926
Greenwood Ave & 87th St,927
Halsted St & 56th St,928
Halsted St & Roosevelt Rd,929
Hamilton Park,930
Hamlin Ave & Chicago Ave,931
Hamlin Ave & Fullerton Ave,932
Harlem & Irving Park,933
Harvey Ave & North Ave,934
Houston Ave & 130th St,935
Houston Ave & 131st St,936
Hoyne Ave & Balmoral Ave,937
Indiana Ave & 40th St,938
Indiana Ave & Roosevelt Rd,939
Ingleside Ave & 79th St,940
Jeffery Blvd & 67th St,941
Karlov Ave & 26th St,942
Kedzie & 103rd St - W,943
Kedzie Ave & 52nd St,944
Kedzie Ave & 61st Pl W,945
Kedzie Ave & 64th St - SE,946
Kilbourn Ave & Milwaukee Ave,947
Kildare & Cermak,948
Kildare Ave & 26th St,949
Kildare Ave & 55th St,950
King Dr & 115th St,951
Komensky Ave & 26th St,952
Kostner Ave & 63rd St,953
Kostner Ave & Lake St,954
La Villita Park (Albany/30th),955
Laflin St & Cullerton St,956
Lamon Ave & Archer Ave,957
Lamon Ave & Armitage Ave,958
LaSalle St & Adams St,959
Lawndale Ave & 23rd St,960
Lawndale Ave & 30th St,961
Leamington Ave & Hirsch St,962
Lincoln Ave & Diversey Pkwy,963
Logan Blvd & Elston Ave,964
Long Ave & Belden Ave,965
Loomis St & 87th St,966
Mackinaw Ave & 85th St,967
Marine Dr & Ainslie St,968
Marquette Ave & 79th St,969
Marshfield Ave & 87th St,970
McCormick Blvd & Devon Ave,971
Meade Ave & Diversey Ave,972
Melvina Ave & Belmont Ave,973
Menard Ave & Belmont Ave,974
Michigan Ave & 107th St,975
Michigan Ave & 96th St,976
Millennium Park,977
MLK Jr Dr & 47th St,978
Morgan St & 95th St,979
Mozart Elementary School,980
Mt Greenwood Library - South,981
Muskegon Ave & 89th St,982
Nagle Ave & Belmont Ave,983
Narragansett & McLean,984
Newcastle Ave & Belden Ave,985
Oakley Ave & 50th Pl,986
Oglesby Ave & 95th St,987
Orleans St & Merchandise Mart Plaza,988
Paulina St & Flournoy St,989
Percy Julian HS,990
Perry Ave & 69th St,991
Peterson Ave & Bernard Ave,992
Ping Tom Park (East),993
Plainfield Ave & Irving Park Rd,994
Princeton Ave & 47th St,995
Prospect Sq & 91st St,996
Pulaski Rd & 41st,997
Pulaski Rd & 51st St,998
Pullman - Walmart,999
Racine Ave & 65th St,1000
Racine Ave & Washington Blvd,1001
Rhodes Ave & 71st St,1002
Richmond St & Lincoln Ave,1003
Ritchie Ct & Banks St,1004
Rockwell St & Cermak Rd,1005
Rush St & Hubbard St,1006
S Aberdeen St & W 106th St,1007
Sacramento Ave & Devon Ave,1008
Sangamon St & 79th St,1009
Sawyer Ave & Bryn Mawr Ave - SW,1010
Sheridan Rd & Loyola Ave,1011
Sheridan Rd & Montrose Ave,1012
Southport Ave & Belmont Ave,1013
Spaulding Ave & Bryn Mawr Ave,1014
State St & 123rd St,1015
State St & 47th st,1016
Tripp Ave & 65th St,1017
Troy St & Grace St,1018
Troy St & North Ave,1019
Valli Produce - Evanston Plaza,1020
Wabash Ave & 87th St,1021
Wabash Ave & 9th St,1022
Washtenaw Ave & Devon Ave,1023
Washtenaw Ave & Ogden Ave,1024
Wells St & Walton St,1025
Western Ave & 105th St,1026
Western Ave & 107th St,1027
Western Ave & 110th St,1028
Western Ave & 111th St - NW,1029
Western Ave & 21st St,1030
Western Ave & 92nd Pl,1031
Western Ave & Fillmore St,1032
Western Ave & Granville Ave,1033
Western Ave & Gunnison St,1034
Whipple/Irving Park,1035
Wilton Ave & Diversey Pkwy,1036
Winchester Ave & 87th St,1037
Winthrop Ave & Lawrence Ave,1038
Wolcott Ave & Fargo Ave,1039
Woodlawn Ave & 63rd St N,1040
Yale Ave & 119th St,1041
10557 S Western Ave,1042
63rd & Western Ave - north corner,1043
Ada St & 117th St,1044
Adler Planetarium,1045
Ashland Ave & 45th St,1046
Ashland Ave & 46th St,1047
Ashland Ave & 50th St,1048
Ashland Ave & Blackhawk St,1049
Ashland Ave & Chicago Ave,1050
Baltimore Ave & 132nd St,1051
Bennett Ave & 96th St,1052
Bensley Ave & 103rd St,1053
Blue Island Ave & 18th St,1054
Broadway & Belmont Ave,1055
Broadway & Granville Ave,1056
Broadway & Sheridan Rd,1057
Broadway & Wilson - Truman College Vaccination Site,1058
Broadway & Wilson Ave,1059
California Ave & 23rd Pl,1060
California Ave & 26th St,1061
California Ave & Division St,1062
California Ave & Touhy Ave - midblock,1063
Calumet Park,1064
Canal St & Taylor St,1065
Central Park Ave & 24th St,1066
Central Park Ave & Bloomingdale Ave,1067
Central Park Ave & Elbridge Ave,1068
Chicago State University,1069
Cicero Ave & Flournoy St,1070
Cicero Ave & Grace St,1071
Cicero Ave & Wellington Ave,1072
Clark St & 9th St (AMLI),1073
Clark St & Berwyn Ave,1074
Clark St & Elm St,1075
Colfax Ave & 83rd St,1076
Commercial Ave & 83rd St,1077
Cottage Grove & 84th St,1078
Cottage Grove & 85th St,1079
Cottage Grove Ave & 67th St,1080
Crandon Ave & 80th St,1081
Daley Center Plaza,1082
Damen Ave & Charleston St,1083
Damen Ave & Madison St,1084
Damen Ave & Sunnyside Ave,1085
Dearborn St & Erie St,1086
Dearborn St & Van Buren St,1087
Desplaines St & Jackson Blvd,1088
Dodge Ave & Church St,1089
Drake Ave & Montrose Ave,1090
DuSable Lake Shore Dr & Diversey Pkwy,1091
DuSable Lake Shore Dr & Monroe St,1092
DuSable Lake Shore Dr & North Blvd,1093
Eastlake Ter & Howard St,1094
Eggleston Ave & 92nd St,1095
Ellis Ave & 55th St,1096
Elmwood Ave & Austin St,1097
Elston Ave & George St,1098
Evans Ave & 63rd St,1099
Francisco Ave & Foster Ave,1100
Franklin St & Jackson Blvd,1101
Glenwood Ave & Touhy Ave,1102
Halsted St & 21st St,1103
Halsted St & 35th St,1104
Halsted St & 59th St,1105
Halsted St & Fulton St,1106
Halsted St & North Branch St,1107
Harlem Ave & Grace St,1108
Harold Washington Park,1109
Hoyne Ave & 51st St,1110
James Madison School,1111
Jeffery Blvd & 71st St,1112
Karlov Ave & Milwaukee Ave,1113
Kedvale Ave & Avondale Ave,1114
Kedzie Ave & 57th St,1115
Kedzie Ave & Bryn Mawr Ave,1116
Kedzie Ave & Lake St,1117
Kedzie Ave & Palmer Ct,1118
Kedzie Ave & Walnut St,1119
Keeler Ave & 26th St,1120
Keystone Ave & Irving Park Rd,1121
Kildare Ave & 47th St,1122
Kimbark Ave & 67th St,1123
Kingsbury St & Erie St,1124
Kingston Ave & 75th St,1125
Lake Park Ave & 56th St,1126
Lakeview Ave & Fullerton Pkwy,1127
Langley Ave & 79th St,1128
Laramie Ave & Gladys Ave,1129
Laramie Ave & Madison St,1130
Larrabee St & Menomonee St,1131
LaSalle Dr & Huron St,1132
Leavitt St & Lawrence Ave,1133
Lincoln Ave & Roscoe St,1134
Loomis St & Jackson Blvd,1135
Loomis St & Lexington St,1136
Lowell Ave & Elston Ave,1137
Major Ave & Bloomingdale Ave,1138
Martin Luther King Dr & 44th St,1139
May St & Cullerton St,1140
May St & Taylor St,1141
McClurg Ct & Erie St,1142
Menard Ave & Adams Blvd,1143
Menard Ave & Dakin St - midblock,1144
Michigan Ave & 18th St,1145
Michigan Ave & 71st St,1146
Michigan Ave & Oak St,1147
Milwaukee Ave & Cuyler Ave,1148
Milwaukee Ave & School St,1149
MLK Jr Dr & 29th St,1150
Monticello Ave & Belmont Ave,1151
Morgan St & 87th St,1152
Mulligan Ave & Wellington Ave,1153
N Carpenter St & W Lake St,1154
N Sheffield Ave & W Wellington Ave,1155
NewHastings,1156
Oleander Ave & Addison St,1157
Orleans St & Hubbard St,1158
Panama Ave & Grace St,1159
Park Manor Elementary School,1160
Parkside Ave & Armitage Ave,1161
Parnell Ave & 119th St,1162
Peoria St & 60th St,1163
Pine Grove Ave & Waveland Ave,1164
Piotrowski Park,1165
Pittsburgh Ave & Irving Park,1166
Princeton Ave & Garfield Blvd,1167
Pulaski & Ann Lurie Pl,1168
Pulaski Rd & 40th St,1169
Pulaski Rd & Congress Pkwy,1170
Pulaski Rd & Fullerton Ave,1171
Racine Ave & 74th St,1172
Racine Ave & Congress Pkwy,1173
Racine Ave & Garfield Blvd,1174
Ravenswood Ave & Berteau Ave,1175
Rhodes Ave & 32nd St,1176
Rockwell St & Eastwood Ave,1177
Roscoe St & Osceola Ave,1178
Rutherford Ave & Belmont Ave,1179
Sacramento Ave & Pershing Rd,1180
Seeley Ave & Roscoe St,1181
Shedd Aquarium,1182
Sheffield Ave & Waveland Ave,1183
Sheridan Rd & Argyle St,1184
Sheridan Rd & Greenleaf Ave,1185
Shields Ave & 31st St,1186
Shields Ave & 43rd St,1187
Southport Ave & Wellington Ave,1188
Spaulding Ave & Armitage Ave,1189
Spaulding Ave & Division St,1190
State St & 35th St,1191
State St & Kinzie St,1192
Stave St & Armitage Ave,1193
Stetson Ave & South Water St,1194
Stewart Ave & 83rd St,1195
Stony Island & 95th St,1196
Stony Island Ave & 63rd St,1197
Stony Island Ave & 90th St,1198
Theater on the Lake,1199
Throop St & 109th Pl,1200
Throop St & 52nd St,1201
Wells St & Hubbard St,1202
Wells St & Polk St,1203
Wentworth Ave & 103rd St,1204
West Chatham Park,1205
Western Ave & 104th St - East,1206
Western Ave & Congress Pkwy,1207
Western Ave & Devon Ave,1208
Western Ave & Leland Ave,1209
Western Ave & Winnebago Ave,1210
Wood St & 103rd St,1211
Wood St & Taylor St,1212
532 E 43rd St,1213
63rd & Western Ave - south corner,1214
63rd St Beach,1215
Abbott Park,1216
Ada St & 79th St,1217
Ada St & 95th St,1218
Artesian Ave & Hubbard St,1219
Ashland Ave & 76th St,1220
Ashland Ave & 78th St,1221
Ave L & 105th St,1222
Avers Ave & Archer Ave,1223
Base - 2132 W Hubbard Warehouse,1224
Bennett Ave & 79th St,1225
Bishop St & 81st St,1226
Brainerd Park,1227
Brandon Ave & 91st St,1228
Broadway & Berwyn Ave,1229
Buckingham Fountain,1230
Burling St & Diversey Pkwy,1231
Burnham Greenway & 105th St,1232
Burnham Harbor,1233
California Ave & Fletcher St,1234
California Ave & Marquette Rd,1235
California Ave & Touhy Ave - SW,1236
Calumet Ave & 103rd St,1237
Campbell Ave & Montrose Ave,1238
Campbell Ave & Pratt Blvd,1239
Canal St & Jackson Blvd,1240
Carpenter St & 63rd St,1241
Central Ave & George St,1242
Central Ave & Madison St,1243
Central Park & Augusta Blvd,1244
Central Park Ave & Fulton Blvd,1245
Central Park Ave & Ogden Ave,1246
Chopin Park,1247
Christiana Ave & 55th St,1248
City Rack - Albany Ave & 103rd St,1249
Clark St & Bryn Mawr Ave,1250
Clark St & Columbia Ave,1251
Clark St & North Ave,1252
Clark St & Touhy Ave,1253
Clark St & Winnemac Ave,1254
Clinton St & Washington Blvd,1255
Commercial Ave & 89th St,1256
Constance Ave & 95th St,1257
Cottage Grove Ave & Oakwood Blvd,1258
Damen Ave & 59th St,1259
Damen Ave & 80th St,1260
Damen Ave & Grand Ave,1261
Dearborn Pkwy & Delaware Pl,1262
Dodge Ave & Main St,1263
Dodge Ave & Mulford St,1264
DuSable Lake Shore Dr & Wellington Ave,1265
Eli Whitney Public School,1266
Elizabeth (May) St & Fulton St,1267
Elston Ave & Cortland St,1268
Exchange Ave & 79th St,1269
Fairbanks St & Superior St,1270
Field Museum,1271
Financial Pl & Ida B Wells Dr,1272
Francisco Ave & Hollywood Ave,1273
Franklin St & Illinois St,1274
Franklin St & Lake St,1275
Fullerton Ave & Narragansett Ave,1276
Greenwood Ave & 79th St,1277
Greenwood Ave & 97th St,1278
Greenwood Ave & Lake Park Ave,1279
Halsted St & 109th St,1280
Halsted St & 111th St,1281
Halsted St & 113th St,1282
Halsted St & 76th St,1283
Halsted St & 78th St,1284
Halsted St & 95th St - SW,1285
Halsted St & Clybourn Ave,1286
Hamlin Ave & Montrose Ave,1287
Harding Ave & 47th St,1288
Harper Ave & 63rd St,1289
Hiawatha Park,1290
Homewood Ave & Monterey Ave,1291
Indiana Ave & 26th St,1292
Indiana Ave & 31st St,1293
Jefferson St & Monroe St,1294
Kedzie & 103rd St - East,1295
Kedzie Ave & 21st St,1296
Kedzie Ave & 54th St - SW,1297
Kedzie Ave & Archer Ave,1298
Kedzie Ave & Milwaukee Ave,1299
Kenton Ave & Madison St,1300
Kildare Ave & Chicago Ave,1301
Kildare Ave & Division St,1302
Kilpatrick Ave & Grand Ave,1303
King Dr & 71st St,1304
King Dr & Oakwood Blvd,1305
Kingsbury St & Kinzie St,1306
La Moyne Ave and Leamington Ave,1307
Lafayette Ave & 119th St,1308
Lafayette Ave & 87th St SW,1309
Lake Shore Dr & Hayes Dr,1310
Lakefront Trail & Wilson Ave,1311
Langley Ave & Oakwood Blvd,1312
Laporte Ave & Armitage Ave,1313
Laramie Ave & Fullerton Ave,1314
Larrabee St & Armitage Ave,1315
Larrabee St & Kingsbury St,1316
Latrobe Ave & Chicago Ave,1317
Lawndale Ave & 111th St,1318
Lawndale Ave & 63rd St,1319
Legler Regional Library,1320
Lincoln Ave & Balmoral Ave,1321
Linder Ave & Belmont Ave,1322
Long Ave & Belmont Ave,1323
Longwood Dr & 95th St,1324
Maplewood Ave & Peterson Ave,1325
Mason Ave & Roosevelt Rd,1326
McCormick Place,1327
Menard Ave & Agusta Blvd,1328
Michigan Ave & 113th St,1329
Michigan Ave & Pearson St,1330
Milwaukee Ave & Grand Ave,1331
Milwaukee Ave & Haussen Ct,1332
MLK Jr Dr & 83rd St,1333
MLK Jr Dr & Pershing Rd,1334
Morgan St & 31st St,1335
MTV Hubbard St,1336
N Narragansett Ave & Grand Ave,1337
N Shore Channel Trail & Argyle St,1338
Noble St & Milwaukee Ave,1339
Normal Ave & 111th St,1340
Oak Park & Wellington,1341
Oakley Ave & Irving Park Rd,1342
Oketo Ave & Addison St,1343
Orleans St & Elm St,1344
Perry Ave & 108th Pl,1345
Phillips Ave & 83rd St,1346
Pulaski Rd & 51st Rd,1347
Pulaski Rd & Roosevelt Rd,1348
Racine Ave & 109th Pl,1349
Racine Ave & 13th St,1350
Racine Ave & Belmont Ave,1351
Ravenswood Ave & Irving Park Rd,1352
Ravenswood Ave & Lawrence Ave,1353
"Rockwell Ave & Touhy Ave ",1354
Rockwell St & Archer Ave,1355
Rush St & Superior St,1356
S Michigan Ave & E 118th St,1357
Sacramento Ave & Greenleaf Ave,1358
Sacramento Blvd & Addison St,1359
Sedgwick St & North Ave,1360
Sedgwick St & Webster Ave,1361
Seeley Ave & Garfield Blvd,1362
Shabbona Park,1363
Smith Park,1364
South Shore Dr & 71st St,1365
Spaulding Ave & Evergreen Ave,1366
St Louis Ave & Flournoy St,1367
State St & Pearson St,1368
State St & Randolph St,1369
Strohacker Park,1370
Talman Ave & 51st St,1371
Tripp Ave & 31st St,1372
Vincennes Ave & 104th St,1373
Vincennes Ave & 87th St,1374
Vincennes Ave & 95th Pl,1375
Vincennes Ave & 99th St,1376
Wabash Ave & Wacker Pl,1377
Washington Park Ct & 51st St,1378
Wentworth Ave & 24th St,1379
Wentworth Ave & 35th St,1380
Wentworth Ave & 79th St,1381
Western Ave & 118th St,1382
Western Ave & 96th St,1383
Western Ave & Berteau Ave,1384
Whippie St & 26th St,1385
William Rainey Harper High School,1386
Wolcott Ave & Polk St,1387
Wood St & Chicago Ave,1388
Woodlawn & 103rd - Olive Harvey Vaccination Site,1389
