576,41.8955,-87.6029
374,41.71,-87.56
169,41.7599,-87.56
487,41.81,-87.62
1298,41.81,-87.7049
1363,41.9399,-87.7999
1323,41.9399,-87.76
282,41.71,-87.6099
1260,41.75,-87.67
12,41.8999,-87.76
1081,41.75,-87.5699
448,41.7899,-87.7
60,41.92,-87.75
1035,41.95,-87.7
708,41.6599,-87.6099
235,41.92,-87.7699
406,41.8599,-87.7199
777,41.74,-87.6099
650,41.82,-87.6299
781,41.8699,-87.7199
126,41.7599,-87.64
1239,42.0099,-87.6899
72,41.8999,-87.7199
1370,41.7899,-87.73
915,41.7599,-87.5799
1139,41.81,-87.62
442,41.9291,-87.6491
556,41.8945,-87.6534
700,41.8348,-87.6179
1025,41.8999,-87.6344
1136,41.8722,-87.6614
4,41.8828,-87.6611
1135,41.8779,-87.6619
543,41.8026,-87.5904
1258,41.8233,-87.6072
840,41.7622,-87.5591
1317,41.8947,-87.7568
506,41.7001,-87.6123
590,41.7794,-87.6445
401,41.9897,-87.6601
633,41.8819,-87.6251
186,41.8652,-87.6665
803,41.8445,-87.716
21,41.9003,-87.6966
857,41.9145,-87.6679
97,41.91,-87.6436
228,41.7994,-87.601
1185,42.0105,-87.6624
198,41.984,-87.6602
905,41.8854,-87.6418
1073,41.8708,-87.6311
675,41.8526,-87.6265
1067,41.9141,-87.7167
654,41.8306,-87.6561
342,41.7586,-87.5869
1334,41.8245,-87.6167
1257,41.7221,-87.5789
596,41.74,-87.5749
839,41.7473,-87.58
939,41.8679,-87.623
3,41.8777,-87.6548
215,41.9295,-87.6431
1388,41.8956,-87.6721
210,41.9905,-87.6697
39,41.7806,-87.6059
911,41.7812,-87.5919
610,41.8779,-87.736
1167,41.7949,-87.6331
1070,41.8721,-87.7466
893,41.873,-87.7644
164,41.7028,-87.5598
974,41.9399,-87.7699
1113,41.9399,-87.73
713,41.7599,-87.68
983,41.9399,-87.79
123,41.95,-87.79
768,41.9399,-87.7399
173,41.7,-87.68
979,41.7199,-87.65
380,41.82,-87.7
1040,41.78,-87.5999
279,41.81,-87.75
294,41.75,-87.65
107,41.7,-87.54
852,41.88,-87.7
641,41.92,-87.7849
1295,41.71,-87.7
618,41.95,-87.76
1341,41.9299,-87.7999
181,41.78,-87.5999
295,41.92,-87.78
1211,41.71,-87.67
45,41.9099,-87.68
152,41.9799,-87.7099
75,41.8299,-87.68
291,41.77,-87.6099
770,41.8999,-87.73
1053,41.71,-87.56
1322,41.9399,-87.76
1151,41.9399,-87.7199
875,41.6899,-87.67
848,41.74,-87.59
1303,41.9099,-87.7399
502,41.8347,-87.6258
1001,41.883,-87.657
146,41.9076,-87.6384
85,41.8699,-87.73
165,41.7199,-87.56
96,41.9035,-87.6433
519,41.9067,-87.6351
1074,41.9779,-87.668
1065,41.8701,-87.6394
548,41.9185,-87.6974
1069,41.7189,-87.6083
19,42.0195,-87.6695
248,41.7283,-87.5496
1355,41.82,-87.6899
330,41.7439,-87.5752
1227,41.7299,-87.65
873,41.9076,-87.6725
1164,41.9493,-87.6464
901,41.9183,-87.6363
364,41.8798,-87.686
995,41.8093,-87.6334
175,41.9029,-87.6874
71,41.9436,-87.6489
569,41.803,-87.6065
1061,41.8437,-87.6949
579,41.8084,-87.6565
991,41.7692,-87.6282
262,41.8665,-87.7064
682,41.7046,-87.6811
512,41.71,-87.67
473,41.9299,-87.7099
629,41.8926,-87.6173
462,41.9433,-87.6708
538,41.9033,-87.6679
1294,41.8803,-87.6427
1038,41.9687,-87.6576
292,41.814,-87.6666
1000,41.7806,-87.6542
325,41.89,-87.7
430,41.7,-87.54
1155,41.9399,-87.65
376,41.71,-87.5799
500,41.7899,-87.7099
1129,41.8803,-87.7575
89,41.92,-87.7399
1031,41.7299,-87.68
660,41.9699,-87.7099
1005,41.85,-87.6899
1345,41.7,-87.6299
767,41.78,-87.73
163,41.7,-87.56
239,41.71,-87.64
1037,41.74,-87.67
976,41.7199,-87.62
1367,41.8699,-87.7099
390,41.7,-87.53
1071,41.95,-87.75
987,41.7199,-87.5699
1242,41.9299,-87.7699
1143,41.88,-87.7699
1280,41.7,-87.64
153,41.96,-87.7199
1171,41.92,-87.73
853,41.7299,-87.6099
694,41.6599,-87.54
907,41.74,-87.5799
1078,41.74,-87.5999
2,41.78,-87.68
208,41.9399,-87.7099
940,41.75,-87.5999
1044,41.6799,-87.6599
599,41.81,-87.7
637,41.71,-87.65
796,41.81,-87.6899
1168,41.82,-87.7199
772,41.74,-87.6299
112,41.74,-87.5999
266,41.9299,-87.73
322,41.7599,-87.655
231,41.7,-87.54
1282,41.6899,-87.64
125,41.92,-87.7999
1057,41.9527,-87.65
148,41.9584,-87.655
670,41.8687,-87.6591
47,41.9358,-87.6784
339,41.8419,-87.627
553,41.9246,-87.6892
87,41.92,-87.7399
891,41.95,-87.6899
582,41.7,-87.5349
370,41.8898,-87.6715
305,41.8624,-87.6511
1387,41.8713,-87.6736
988,41.8879,-87.6369
1082,41.8841,-87.6295
1250,41.9835,-87.6692
1083,41.92,-87.6779
1274,41.891,-87.6354
1259,41.786,-87.6741
1011,42.0011,-87.6612
655,41.7831,-87.6543
27,42.0635,-87.6863
156,41.7798,-87.6347
1128,41.75,-87.6099
1026,41.7,-87.68
920,41.82,-87.645
1131,41.9146,-87.6433
441,41.8718,-87.6466
117,41.8761,-87.6244
57,41.8861,-87.6174
1056,41.9947,-87.6603
817,42.0191,-87.6735
1270,41.8957,-87.6201
1292,41.8456,-87.6225
109,41.7377,-87.5631
541,41.7373,-87.5484
1336,41.89,-87.68
59,41.879,-87.6355
314,41.9543,-87.648
1254,41.9733,-87.6678
1231,41.933,-87.6477
1265,41.9366,-87.6368
136,41.9289,-87.6589
445,41.9031,-87.6738
565,41.9045,-87.6405
740,41.88,-87.6354
288,41.6889,-87.6454
1315,41.9181,-87.6437
1059,41.9652,-87.6583
200,41.9521,-87.698
1039,42.0169,-87.6777
1365,41.7664,-87.5658
64,41.7051,-87.6424
567,41.7133,-87.5511
86,41.78,-87.7349
607,41.9699,-87.7099
884,41.95,-87.7199
1301,41.8999,-87.73
771,41.88,-87.73
632,41.8699,-87.75
719,41.74,-87.6049
93,41.7899,-87.7199
1226,41.75,-87.6599
420,41.7592,-87.6736
1027,41.7,-87.68
761,41.77,-87.5799
122,41.89,-87.65
242,41.78,-87.7199
1213,41.82,-87.6099
689,41.81,-87.6599
1385,41.84,-87.7
1017,41.775,-87.73
124,41.9399,-87.79
743,41.8999,-87.7199
382,41.7299,-87.6599
526,41.8049,-87.68
477,41.8999,-87.68
711,41.81,-87.7099
651,41.78,-87.7
467,41.78,-87.6899
706,41.9299,-87.7699
144,41.7299,-87.56
975,41.7,-87.62
1178,41.9399,-87.81
1326,41.8699,-87.7699
233,41.7199,-87.54
1029,41.6899,-87.68
1291,41.6899,-87.67
1204,41.71,-87.6299
25,41.8699,-87.76
864,41.6899,-87.68
1063,42.0099,-87.7
1108,41.95,-87.81
735,41.7,-87.54
8,41.7899,-87.6899
206,41.78,-87.6099
336,41.78,-87.7099
850,41.8599,-87.73
245,41.8599,-87.68
454,41.7999,-87.73
